simulation_num,trial_index,t,pair,choice,reward,process,EV_A_Dir,EV_B_Dir,EV_C_Dir,EV_D_Dir,EV_A_Gau,EV_B_Gau,EV_C_Gau,EV_D_Gau
1,42,3.140779814633308,"('C', 'D')",C,0.4251406031211826,Gau,0.597171111297962,0.06952039246476524,0.29777837579984173,0.03553012043743033,0.6457916565097963,0.34832370060341744,0.7729279665301313,0.2734197048058168
1,43,3.140779814633308,"('C', 'D')",C,1.0788225820365032,Gau,0.5971829669648941,0.0695198907681054,0.297760711596337,0.035536430670663616,0.6537664795055991,0.35235334990035244,0.7373849285757299,0.2499798983777512
1,44,3.140779814633308,"('A', 'B')",A,0.6956792820407204,Dir,0.5971879818263088,0.06951374143013969,0.2977714651601206,0.035526811583430386,0.6479119436742085,0.3451791180234821,0.7406370369682991,0.25642578478561007
1,45,3.140779814633308,"('A', 'B')",A,0.7526263837128613,Dir,0.5972057749830051,0.0695024555501411,0.29774410616738245,0.035547663299471385,0.6452952779483867,0.3500219300059143,0.7550837179989175,0.253787090316836
1,46,3.140779814633308,"('A', 'B')",A,0.5886517985487075,Dir,0.59714722091928,0.06951836419471596,0.29780906434103044,0.03552535054497352,0.652403164877518,0.34633728027795735,0.7229921984533818,0.2610601526057239
1,47,3.140779814633308,"('A', 'B')",A,0.6520630390701383,Dir,0.5972032545874645,0.06953846313903335,0.29773726565896325,0.0355210166145384,0.6524577115067881,0.3487769355873891,0.7248989859821942,0.2621828988254894
1,48,3.140779814633308,"('A', 'B')",A,0.5481151659290326,Dir,0.5972047360044143,0.06952896893141125,0.297746148660752,0.035520146403422805,0.656173324088887,0.350896102806489,0.751764545794279,0.2645769861070482
1,49,3.140779814633308,"('C', 'D')",C,0.6585217207144055,Gau,0.5971923726125314,0.06952937722601739,0.2977538341061417,0.03552441605530802,0.6462015235856653,0.35083493113213765,0.7594721477257883,0.25901650362624257
1,50,3.140779814633308,"('A', 'B')",A,0.38971891891402,Dir,0.5971822384409801,0.0695157133616301,0.2977588903189123,0.035543157878477644,0.6558180648596557,0.34672727831855604,0.7347735613895403,0.2719264821737749
1,51,3.140779814633308,"('A', 'B')",A,0.6088096267677986,Dir,0.5971343936501265,0.06950888938829121,0.29780822736254375,0.03554848959903849,0.6460381090016554,0.3570822990794233,0.7537902779962867,0.2597457942702552
1,52,3.140779814633308,"('C', 'D')",C,0.013309714903018133,Gau,0.5971854841138861,0.06949509169190259,0.29778377659076566,0.03553564760344545,0.6540858042888514,0.3479619494174443,0.7770205232830844,0.25462840951798704
1,53,3.140779814633308,"('C', 'D')",C,0.5955004258105138,Gau,0.5971923368064698,0.06949714919467773,0.29777340022664356,0.03553711377220816,0.6541789851942802,0.34214445592179504,0.7584919118074895,0.2388174142401245
1,54,3.140779814633308,"('A', 'B')",A,0.8552704729884302,Dir,0.5972296055911596,0.06950809407506728,0.2977256920205364,0.03553660831323699,0.6551733445765056,0.3415929466158258,0.744383921546367,0.24790167537792912
1,55,3.140779814633308,"('A', 'B')",A,0.7281442622731434,Dir,0.597160742677345,0.06951937796915447,0.29779311315096524,0.035526766202535615,0.6511464384405209,0.3456382017979897,0.7505910118928553,0.2546126520424326
1,56,3.140779814633308,"('A', 'B')",A,0.6874927143503271,Dir,0.597221688983636,0.06948691260546826,0.29775791728848877,0.035533481122407035,0.6498680074090601,0.3522565851422943,0.7323368369271601,0.27918666725802543
1,57,3.140779814633308,"('A', 'B')",A,0.8040475872092185,Dir,0.5971787969875745,0.06951128726016735,0.29776100489567275,0.03554891085658584,0.6458616656719255,0.35397938793897205,0.762711927584026,0.27888849668309645
1,58,3.140779814633308,"('A', 'B')",A,0.6720816117043423,Dir,0.5971802335069601,0.06951150891699776,0.2977613005237769,0.03554695705226564,0.6444878088742696,0.34974341819133536,0.7496501997304099,0.2807497285848732
1,59,3.140779814633308,"('C', 'D')",C,0.9732003907295088,Gau,0.597146199192245,0.06951674744061338,0.2977908922441322,0.03554616112300913,0.6442096895400519,0.3436863545677744,0.7302133813271122,0.28591488409317406
1,60,3.140779814633308,"('C', 'D')",C,0.8065084243584135,Gau,0.5971707630371287,0.0694992662476362,0.29780963492014184,0.035520335795093415,0.6463563891775466,0.3469893365338961,0.7676923165146148,0.2681882468903244
1,61,3.140779814633308,"('C', 'D')",C,0.3483046257524498,Gau,0.5971784791034861,0.06950704482480699,0.2977840476197935,0.035530428451914085,0.6532257902879886,0.35507802595642834,0.7415683262745308,0.2558827710657475
1,62,3.140779814633308,"('A', 'B')",A,0.71156896123746,Dir,0.5971319134352179,0.06951842604231873,0.2978267601089426,0.03552290041352106,0.6438486171477894,0.34477694015789856,0.7361306552131376,0.24927383246809434
1,63,3.140779814633308,"('A', 'B')",A,0.5685079228954892,Dir,0.5971926348887223,0.06951471199406684,0.29773709307249385,0.03555556004471766,0.6519920883130628,0.35469069625380023,0.7528391499807101,0.2571113568728843
1,64,3.140779814633308,"('C', 'D')",C,0.25618882099997287,Gau,0.5972238189866974,0.06950080821211074,0.2977428708146316,0.035532501986560557,0.6506314327403968,0.35028216385255945,0.7702150061696139,0.256068586035539
1,65,3.140779814633308,"('A', 'B')",A,0.40765898282666546,Dir,0.5971467914787383,0.0695202005856965,0.2978018811390322,0.03553112679653276,0.645877827644498,0.35030087502462903,0.7597917253444434,0.2490522763155151
1,66,3.140779814633308,"('A', 'B')",A,0.7887217993892432,Dir,0.5971768094641039,0.06951951464744328,0.29777761370902145,0.03552606217943211,0.649294137654171,0.35597777883695325,0.7660967861560731,0.2510624572426351
1,67,3.140779814633308,"('C', 'D')",C,1.5213569092228727,Gau,0.5972031930292677,0.06950684763556629,0.2977443020211701,0.03554565731399715,0.6475711702604886,0.35672579177568486,0.738749990377115,0.2614081045507343
1,68,3.140779814633308,"('A', 'B')",A,0.5815556562693995,Dir,0.5971917563210088,0.06951103925422158,0.29777048105851195,0.035526723366257576,0.6523902779116503,0.3483040724470915,0.7660239890599219,0.24143431139470303
1,69,3.140779814633308,"('C', 'D')",C,0.37802594622098623,Gau,0.5971993198161764,0.06951470287131845,0.2977664546895937,0.035519522622912025,0.6578549555962001,0.35143915662514613,0.7638140632320491,0.2651460578769468
1,70,3.140779814633308,"('C', 'D')",C,1.4113648965833514,Gau,0.5971422553427627,0.06951718248477934,0.2978084431174593,0.035532119054998625,0.6464418807284456,0.35472849870074474,0.7500496771491454,0.2625913853922123
1,71,3.140779814633308,"('C', 'D')",C,0.9409195135841173,Gau,0.5971570539597176,0.06951240704145112,0.29780765858302366,0.03552288041580825,0.6519188453543251,0.3523698874606567,0.7544480716071819,0.25199564352359977
1,72,3.140779814633308,"('C', 'D')",C,0.91024356296921,Gau,0.5972029880637606,0.06950382054271431,0.29776956362401513,0.03552362776950925,0.6557587183148893,0.34204367657697765,0.7567204295339276,0.2790538391846461
1,73,3.140779814633308,"('A', 'B')",A,0.4108454562509487,Dir,0.59718143223925,0.0695069911050016,0.29776898694389353,0.035542589711854186,0.6544064308132442,0.3509258697289486,0.774326564955134,0.26912514645396535
1,74,3.140779814633308,"('A', 'B')",A,0.7209396955318936,Dir,0.597173226509179,0.06951240036434583,0.2977796753964513,0.03553469773002368,0.6507551488995242,0.3514657155073268,0.7439831360944944,0.24990087107422027
1,75,3.140779814633308,"('A', 'B')",A,0.7029182538228598,Dir,0.5972125921036584,0.06953049192277519,0.2977382122374437,0.03551870373612224,0.6514801501515741,0.3442529199436898,0.7349463301222352,0.2737755155965083
1,76,3.140779814633308,"('C', 'D')",C,0.6891531471401573,Gau,0.597208832932849,0.06950237162505339,0.29775659127385545,0.035532204168241405,0.6525533308333109,0.3523198495801381,0.7157941991509403,0.26723494371192086
