param_1,param_2,param_3,condition,model
1.25712651,0.16639723,,HV,delta
0.86989348,0.9999,,HV,delta
0.26403215,0.9999,,HV,delta
3.2344553,0.06126163,,HV,delta
1.39010533,0.11644022,,HV,delta
3.24200397,0.01594656,,HV,delta
0.05572861,0.9999,,HV,delta
0.0001,0.0001,,HV,delta
2.67534309,0.00860274,,HV,delta
2.43324883,0.01930689,,HV,delta
0.0001,0.0001,,HV,delta
1.38724998,0.59576655,,HV,delta
4.993324,0.0001,,HV,delta
1.56346421,0.81220974,,HV,delta
0.58832105,0.8589594,,HV,delta
2.15711932,0.01044925,,HV,delta
1.57166674,0.16268765,,HV,delta
1.24005842,0.29889334,,HV,delta
1.40227193,0.57726661,,HV,delta
4.75130528,0.00471861635,,HV,delta
4.9999,0.000514433609,,HV,delta
4.9999,0.00125618181,,HV,delta
1.18234318,0.62688728,,HV,delta
1.33948311,0.56788598,,HV,delta
1.43438326,0.90981485,,HV,delta
4.9999,0.000215044311,,HV,delta
4.9999,0.000901384719,,HV,delta
0.0001,0.0001,,HV,delta
4.84336027,0.01035549,,HV,delta
0.56409314,0.9999,,HV,delta
2.72658006,0.13159258,,HV,delta
0.91980598,0.06420241,,HV,delta
4.9999,0.000694891971,,HV,delta
0.76379579,0.65782611,,HV,delta
0.20797237,0.90711289,,HV,delta
0.23233983,0.9999,,HV,delta
0.35254759,0.44127572,,HV,delta
0.86935444,0.99232615,,HV,delta
1.65289051,0.34858333,,HV,delta
1.19574586,0.01257264,,HV,delta
4.9999,0.00133162596,,HV,delta
0.46437406,0.9999,,HV,delta
0.6287038,0.4114491,,HV,delta
1.71349205,0.03372856,,HV,delta
4.9999,0.00122854805,,HV,delta
0.54477493,0.90860895,,HV,delta
3.39568994,0.08892808,,HV,delta
1.64769165,0.02597117,,HV,delta
1.27704354,0.57020473,,HV,delta
0.74774593,0.08156254,,HV,delta
1.40272171,0.02905279,,HV,delta
0.62107035,0.72319506,,HV,delta
1.48786076,0.0426362,,HV,delta
0.83614791,0.21951578,,HV,delta
1.67693104,0.38720138,,HV,delta
2.30871118,0.09293597,,LV,delta
1.33374903,0.83594784,,LV,delta
2.37931135,0.04716963,,LV,delta
1.96403427,0.10559155,,LV,delta
2.17650566,0.29387077,,LV,delta
2.17338546,0.3724634,,LV,delta
1.9488991,0.38376319,,LV,delta
4.9999,0.00107580526,,LV,delta
2.16086219,0.9999,,LV,delta
1.94204733,0.15644018,,LV,delta
3.07006786,0.0306408,,LV,delta
1.88514229,0.4683306,,LV,delta
2.50756873,0.31594526,,LV,delta
1.82560594,0.9999,,LV,delta
2.30272801,0.03402965,,LV,delta
2.36468843,0.39890366,,LV,delta
1.97370312,0.77528864,,LV,delta
4.9999,0.00416372521,,LV,delta
1.37382852,0.05407901,,LV,delta
1.2776178,0.06528621,,LV,delta
4.9999,0.00148123068,,LV,delta
2.69029227,0.07906093,,LV,delta
1.7027106,0.02962261,,LV,delta
2.51668369,0.22040306,,LV,delta
1.46994336,0.76741456,,LV,delta
2.42299363,0.31214553,,LV,delta
3.80193199,0.0315992,,LV,delta
4.9999,0.00123568605,,LV,delta
0.9938209,0.12341629,,LV,delta
2.3525509,0.40344851,,LV,delta
1.47699044,0.9999,,LV,delta
2.16536906,0.40738537,,LV,delta
2.85630498,0.03950836,,LV,delta
2.52203218,0.1600426,,LV,delta
2.33230463,0.48536303,,LV,delta
2.6085731,0.66379901,,LV,delta
4.9999,0.00318370395,,LV,delta
4.9999,0.00123595559,,LV,delta
1.5042366,0.92026856,,LV,delta
2.90000518,0.02574653,,LV,delta
2.61762984,0.18807597,,LV,delta
2.2945806,0.22954931,,LV,delta
3.31753799,0.02265182,,LV,delta
2.64272472,0.3240067,,LV,delta
4.9999,0.00278092604,,LV,delta
4.9999,0.00179568494,,LV,delta
1.9729892,0.07859364,,LV,delta
2.02385866,0.80943249,,LV,delta
2.50752661,0.13578487,,LV,delta
1.89760042,0.79885432,,LV,delta
1.6325077,0.97080267,,LV,delta
4.98734003,0.00117592047,,LV,delta
2.17813216,0.04695424,,LV,delta
1.86762071,0.21446294,,LV,delta
4.9999,0.000354559099,,LV,delta
2.26334535,0.19933421,,LV,delta
2.39755903,0.09634242,,LV,delta
1.44202335,0.69318477,,LV,delta
1.71861978,0.9999,,LV,delta
1.84949212,0.9999,,LV,delta
0.0001,0.0001,,LV,delta
4.9999,0.00103572872,,LV,delta
1.94634158,0.48502858,,LV,delta
1.91757199,0.14435923,,LV,delta
1.46876768,0.9999,,LV,delta
2.31660941,0.1849886,,LV,delta
0.0001,0.0001,,LV,delta
4.9999,0.000243107453,,LV,delta
4.9999,0.00100657334,,LV,delta
2.14448613,0.61143631,,LV,delta
3.17716879,0.03429558,,LV,delta
2.62966315,0.0577115,,LV,delta
1.28085861,0.5175797,,LV,delta
1.87503978,0.1268824,,LV,delta
2.40491261,0.82637431,,LV,delta
4.9999,0.00568732,,LV,delta
2.58673961,0.02667771,,LV,delta
1.7485821,0.9999,,LV,delta
1.17295893,0.1598516,,LV,delta
2.40617542,0.21499264,,LV,delta
4.9999,0.00278248004,,LV,delta
2.27756329,0.66559743,,LV,delta
1.85354909,0.71453219,,LV,delta
1.89828183,0.28011071,,LV,delta
1.33134044,0.9999,,LV,delta
3.53801387,0.01179576,,LV,delta
0.0001,0.0001,,LV,delta
2.27890501,0.28207867,,LV,delta
1.71505364,0.49320341,,LV,delta
2.7262521,0.01559723,,LV,delta
2.10610605,0.9999,,LV,delta
2.64840649,0.9999,,LV,delta
3.37449707,0.00875811,,LV,delta
4.9999,0.00213183342,,MV,delta
1.4297115,0.18529084,,MV,delta
1.72352451,0.26374576,,MV,delta
0.6782545,0.31889144,,MV,delta
1.74898973,0.56264807,,MV,delta
1.75877162,0.24699979,,MV,delta
1.50615329,0.06523919,,MV,delta
2.23599495,0.06864947,,MV,delta
4.9999,0.00094248254,,MV,delta
2.14161996,0.04193537,,MV,delta
0.69205552,0.80458613,,MV,delta
3.05373072,0.01583641,,MV,delta
1.31795265,0.98631214,,MV,delta
1.01916814,0.54154851,,MV,delta
2.69062808,0.01925967,,MV,delta
1.58683334,0.96982138,,MV,delta
3.43982013,0.00849034,,MV,delta
1.93749111,0.26718325,,MV,delta
4.9999,0.00203733953,,MV,delta
0.0001,0.0001,,MV,delta
4.9999,0.00184196743,,MV,delta
2.46032304,0.05914499,,MV,delta
2.84121452,0.01494969,,MV,delta
1.60166034,0.42532515,,MV,delta
4.9999,0.00386688605,,MV,delta
1.12125407,0.9999,,MV,delta
4.9999,0.01314949,,MV,delta
1.18787184,0.76532353,,MV,delta
4.9999,0.00165403646,,MV,delta
1.4651278,0.08465402,,MV,delta
3.05574107,0.02436487,,MV,delta
1.27556187,0.4704743,,MV,delta
4.9999,0.000837389565,,MV,delta
1.92077065,0.0433849,,MV,delta
4.9999,0.0010793702,,MV,delta
2.5762761,0.04171189,,MV,delta
1.29283896,0.4133912,,MV,delta
2.31655122,0.05011766,,MV,delta
2.13266728,0.49900165,,MV,delta
4.9999,0.000986221965,,MV,delta
2.1127479,0.39339557,,MV,delta
1.2557781,0.43963183,,MV,delta
4.9999,0.00235619131,,MV,delta
4.9999,0.000838300847,,MV,delta
1.88459766,0.21658049,,MV,delta
4.9999,0.000964445613,,MV,delta
1.60425762,0.9999,,MV,delta
2.27837504,0.06101161,,MV,delta
3.49966538,0.0089913,,MV,delta
1.35187009,0.9999,,MV,delta
1.6391193,0.31410588,,MV,delta
1.49302877,0.27100547,,MV,delta
1.37503663,0.73573036,,MV,delta
1.75722458,0.51716896,,MV,delta
4.9999,0.000436244596,,MV,delta
1.34922196,0.1256048,,MV,delta
2.26821277,0.75844916,,MV,delta
1.38236438,0.9999,,MV,delta
0.73402128,0.43810765,,MV,delta
1.84473133,0.9999,,MV,delta
1.59714724,0.89053085,,MV,delta
4.14690718,0.00272201768,,MV,delta
0.06249529,0.9999,,MV,delta
2.50377126,0.02563191,,MV,delta
1.89716118,0.28694715,,MV,delta
4.9999,0.00127834933,,MV,delta
1.86906873,0.81450947,,MV,delta
1.53075591,0.46695887,,MV,delta
2.23586313,0.65773837,,MV,delta
0.1899934,0.9999,,MV,delta
4.56816782,0.01019721,,MV,delta
1.81842515,0.44524094,,MV,delta
1.9875668,0.13036026,,MV,delta
2.14884277,0.07408355,,MV,delta
1.92416563,0.50497623,,MV,delta
2.14044542,0.08770716,,MV,delta
4.9999,0.000385463601,,MV,delta
2.1595896,0.9999,,MV,delta
2.68579446,0.07596806,,MV,delta
0.0001,0.0001,,MV,delta
0.0001,0.0001,,MV,delta
1.9141806,0.46837181,,MV,delta
1.54342269,0.70212719,,MV,delta
2.20912833,0.19218094,,MV,delta
3.14793097,0.02541837,,MV,delta
2.91696977,0.02594365,,MV,delta
1.46598428,0.51191469,,MV,delta
4.9999,0.000571027858,,MV,delta
2.66790577,0.08925072,,MV,delta
1.26222737,0.9999,,MV,delta
1.81911711,0.87931265,,MV,delta
2.49719342,0.20150542,,MV,delta
0.7866734,0.9999,,MV,delta
1.95392454,0.0882507,,MV,delta
1.74622039,0.25839386,,MV,delta
2.00555522,0.24694812,,MV,delta
2.20259766,0.31301071,,MV,delta
1.97762188,0.08108615,,MV,delta
1.59704429,0.22736128,,MV,delta
1.68134041,0.86717334,,MV,delta
1.24959998,,,HV,Dir
0.47166791,,,HV,Dir
1.60814073,,,HV,Dir
1.02045808,,,HV,Dir
0.76635555,,,HV,Dir
1.13849943,,,HV,Dir
1.20755285,,,HV,Dir
0.57980868,,,HV,Dir
0.59959984,,,HV,Dir
1.6797777,,,HV,Dir
0.03972998,,,HV,Dir
0.83582763,,,HV,Dir
1.72960202,,,HV,Dir
1.31364896,,,HV,Dir
1.34828823,,,HV,Dir
0.40316819,,,HV,Dir
0.70192623,,,HV,Dir
1.4405657,,,HV,Dir
0.75448962,,,HV,Dir
1.79686689,,,HV,Dir
1.51531443,,,HV,Dir
1.82504468,,,HV,Dir
1.95505283,,,HV,Dir
0.05586606,,,HV,Dir
1.0498077,,,HV,Dir
1.56160843,,,HV,Dir
0.01699657,,,HV,Dir
1.55660822,,,HV,Dir
1.22329908,,,HV,Dir
1.31569832,,,HV,Dir
1.20108677,,,HV,Dir
1.3532817,,,HV,Dir
1.08268348,,,HV,Dir
1.27396184,,,HV,Dir
1.50375741,,,HV,Dir
2.0377726,,,HV,Dir
1.50471901,,,HV,Dir
1.94316725,,,HV,Dir
0.49506736,,,HV,Dir
1.52236485,,,HV,Dir
1.68912814,,,HV,Dir
1.67470469,,,HV,Dir
0.62281336,,,HV,Dir
1.18470253,,,HV,Dir
0.4888942,,,HV,Dir
1.35539399,,,HV,Dir
1.21856677,,,HV,Dir
0.90819116,,,HV,Dir
1.7701295,,,HV,Dir
1.37852211,,,HV,Dir
1.59758808,,,HV,Dir
0.21555744,,,HV,Dir
0.60653997,,,HV,Dir
1.48440625,,,HV,Dir
1.66595363,,,HV,Dir
0.002295,,,HV,Dir
1.59113552,,,HV,Dir
0.13118182,,,HV,Dir
1.56289136,,,HV,Dir
0.5688108,,,HV,Dir
1.12293012,,,HV,Dir
1.52419129,,,HV,Dir
1.5737453,,,HV,Dir
1.49193415,,,HV,Dir
2.09673315,,,HV,Dir
1.68851265,,,HV,Dir
2.03491681,,,HV,Dir
1.61799711,,,HV,Dir
1.75248766,,,HV,Dir
1.57121101,,,HV,Dir
1.14878071,,,HV,Dir
1.65712324,,,HV,Dir
0.13100108,,,HV,Dir
2.42332438,,,HV,Dir
1.08268137,,,HV,Dir
1.6374202,,,HV,Dir
0.71919156,,,HV,Dir
1.59238403,,,HV,Dir
1.22650809,,,HV,Dir
0.0237854,,,HV,Dir
0.22676301,,,HV,Dir
0.14106862,,,HV,Dir
1.04652919,,,HV,Dir
1.52128438,,,HV,Dir
0.06499135,,,HV,Dir
2.00348249,,,HV,Dir
0.84643216,,,HV,Dir
0.98731023,,,HV,Dir
1.47193316,,,HV,Dir
1.86447721,,,HV,Dir
0.11064629,,,HV,Dir
1.82320119,,,HV,Dir
1.03839395,,,HV,Dir
1.8282842,,,HV,Dir
0.698451,,,HV,Dir
1.03600506,,,HV,Dir
1.27697658,,,HV,Dir
1.01434834,,,HV,Dir
1.29989841,,,HV,Dir
1.79986812,,,HV,Dir
1.69083459,,,LV,Dir
1.36047382,,,LV,Dir
1.67067246,,,LV,Dir
1.40273584,,,LV,Dir
1.51387039,,,LV,Dir
1.63663267,,,LV,Dir
1.73007153,,,LV,Dir
1.71884227,,,LV,Dir
2.09450365,,,LV,Dir
1.34108735,,,LV,Dir
1.98654501,,,LV,Dir
1.54964714,,,LV,Dir
1.59632075,,,LV,Dir
1.3577429,,,LV,Dir
1.33750792,,,LV,Dir
1.6647871,,,LV,Dir
1.70509975,,,LV,Dir
2.57325225,,,LV,Dir
0.92545981,,,LV,Dir
0.43825829,,,LV,Dir
1.719093,,,LV,Dir
1.62221283,,,LV,Dir
0.79987899,,,LV,Dir
1.90737389,,,LV,Dir
1.43277124,,,LV,Dir
1.75704397,,,LV,Dir
1.84380805,,,LV,Dir
1.60487366,,,LV,Dir
4.83446299,,,LV,Dir
1.94281355,,,LV,Dir
1.4054052,,,LV,Dir
1.92082605,,,LV,Dir
1.80425924,,,LV,Dir
1.78923724,,,LV,Dir
1.54323467,,,LV,Dir
1.74290148,,,LV,Dir
2.31135721,,,LV,Dir
1.80940822,,,LV,Dir
1.16621187,,,LV,Dir
1.68160162,,,LV,Dir
1.87325862,,,LV,Dir
1.71634182,,,LV,Dir
2.14233443,,,LV,Dir
1.54828387,,,LV,Dir
1.84515783,,,LV,Dir
1.89979868,,,LV,Dir
1.16764687,,,LV,Dir
1.62701869,,,LV,Dir
1.74616516,,,LV,Dir
1.52429568,,,LV,Dir
1.42414504,,,LV,Dir
1.64190059,,,LV,Dir
1.27964803,,,LV,Dir
1.50044282,,,LV,Dir
1.0733605,,,LV,Dir
1.75003596,,,LV,Dir
1.53825034,,,LV,Dir
0.9451038,,,LV,Dir
1.49512897,,,LV,Dir
1.63093857,,,LV,Dir
0.90308767,,,LV,Dir
1.74383374,,,LV,Dir
1.42236087,,,LV,Dir
1.18692833,,,LV,Dir
1.34968804,,,LV,Dir
1.75904968,,,LV,Dir
0.40907827,,,LV,Dir
0.89650812,,,LV,Dir
1.64929981,,,LV,Dir
1.68703642,,,LV,Dir
1.74840195,,,LV,Dir
1.48565609,,,LV,Dir
1.07868767,,,LV,Dir
1.26092991,,,LV,Dir
1.77718407,,,LV,Dir
2.21578185,,,LV,Dir
1.54964427,,,LV,Dir
1.43359801,,,LV,Dir
0.97454025,,,LV,Dir
1.811044,,,LV,Dir
2.29393366,,,LV,Dir
1.80321622,,,LV,Dir
1.836265,,,LV,Dir
1.64395797,,,LV,Dir
1.17549723,,,LV,Dir
1.63417943,,,LV,Dir
1.13422631,,,LV,Dir
1.49410868,,,LV,Dir
1.34716906,,,LV,Dir
1.38341335,,,LV,Dir
1.87324414,,,LV,Dir
2.32480776,,,LV,Dir
1.73405915,,,LV,Dir
2.11669559,,,MV,Dir
1.11903045,,,MV,Dir
1.58967526,,,MV,Dir
0.31867055,,,MV,Dir
1.35360969,,,MV,Dir
1.46788295,,,MV,Dir
0.97503749,,,MV,Dir
1.70592415,,,MV,Dir
1.80247201,,,MV,Dir
1.33222803,,,MV,Dir
0.57518161,,,MV,Dir
1.79885852,,,MV,Dir
1.41453816,,,MV,Dir
0.8549025,,,MV,Dir
1.7260928,,,MV,Dir
1.63592084,,,MV,Dir
1.65707492,,,MV,Dir
1.38449376,,,MV,Dir
2.13330041,,,MV,Dir
0.05540955,,,MV,Dir
1.75162927,,,MV,Dir
1.55665581,,,MV,Dir
1.64045774,,,MV,Dir
1.40465863,,,MV,Dir
4.38318257,,,MV,Dir
1.3599842,,,MV,Dir
1.88723412,,,MV,Dir
1.15212745,,,MV,Dir
1.83828688,,,MV,Dir
1.65425422,,,MV,Dir
1.73681803,,,MV,Dir
1.13087778,,,MV,Dir
1.70768934,,,MV,Dir
1.18324114,,,MV,Dir
1.52405208,,,MV,Dir
1.5693377,,,MV,Dir
1.20681201,,,MV,Dir
1.53218093,,,MV,Dir
1.5570529,,,MV,Dir
1.58687187,,,MV,Dir
1.73975955,,,MV,Dir
1.09250425,,,MV,Dir
2.03433304,,,MV,Dir
1.57077227,,,MV,Dir
1.22089813,,,MV,Dir
1.72938671,,,MV,Dir
1.79092106,,,MV,Dir
1.66894521,,,MV,Dir
1.83175423,,,MV,Dir
2.22106032,,,MV,Dir
1.48342491,,,MV,Dir
1.78435256,,,MV,Dir
1.50312325,,,MV,Dir
1.31618609,,,MV,Dir
1.20681125,,,MV,Dir
1.10721361,,,MV,Dir
1.6622207,,,MV,Dir
0.70446938,,,MV,Dir
0.7768177,,,MV,Dir
2.18627266,,,MV,Dir
1.66731832,,,MV,Dir
1.73027875,,,MV,Dir
1.42615743,,,MV,Dir
1.50302002,,,MV,Dir
1.46574974,,,MV,Dir
1.83941611,,,MV,Dir
1.50515187,,,MV,Dir
1.41374388,,,MV,Dir
1.75379407,,,MV,Dir
0.03577737,,,MV,Dir
2.18387433,,,MV,Dir
1.50926884,,,MV,Dir
1.36571481,,,MV,Dir
1.38530881,,,MV,Dir
1.53464767,,,MV,Dir
1.51492596,,,MV,Dir
1.18230646,,,MV,Dir
2.32784191,,,MV,Dir
1.80817113,,,MV,Dir
0.0356141,,,MV,Dir
0.81160808,,,MV,Dir
1.54468668,,,MV,Dir
1.41346484,,,MV,Dir
1.48800412,,,MV,Dir
1.85947824,,,MV,Dir
1.62107836,,,MV,Dir
1.29972312,,,MV,Dir
1.33336688,,,MV,Dir
1.96731345,,,MV,Dir
1.13490019,,,MV,Dir
1.44439807,,,MV,Dir
1.89180112,,,MV,Dir
0.66596989,,,MV,Dir
1.44113334,,,MV,Dir
1.46110775,,,MV,Dir
1.61160578,,,MV,Dir
1.66829197,,,MV,Dir
1.49539555,,,MV,Dir
1.5382406,,,MV,Dir
1.72900708,,,MV,Dir
1.31315705,,,HV,Dual
1.17960402,,,HV,Dual
2.07045135,,,HV,Dual
2.06904514,,,HV,Dual
1.16468293,,,HV,Dual
1.284288,,,HV,Dual
1.26864956,,,HV,Dual
1.12315647,,,HV,Dual
1.04954494,,,HV,Dual
2.24057107,,,HV,Dual
1.15679342,,,HV,Dual
1.34480168,,,HV,Dual
2.02497606,,,HV,Dual
1.48115201,,,HV,Dual
1.49054008,,,HV,Dual
0.99655968,,,HV,Dual
1.58457233,,,HV,Dual
1.55052586,,,HV,Dual
1.02951218,,,HV,Dual
2.65770193,,,HV,Dual
1.59702963,,,HV,Dual
1.78556501,,,HV,Dual
1.79858157,,,HV,Dual
1.20727293,,,HV,Dual
1.43332381,,,HV,Dual
1.69143126,,,HV,Dual
1.17646356,,,HV,Dual
1.7089819,,,HV,Dual
1.29867319,,,HV,Dual
1.57875342,,,HV,Dual
1.64660881,,,HV,Dual
1.4362529,,,HV,Dual
1.35768887,,,HV,Dual
1.4265627,,,HV,Dual
1.44891936,,,HV,Dual
1.80376872,,,HV,Dual
1.44334184,,,HV,Dual
1.97934502,,,HV,Dual
1.15506242,,,HV,Dual
1.63659807,,,HV,Dual
1.94605633,,,HV,Dual
1.99540202,,,HV,Dual
1.69357249,,,HV,Dual
1.70403566,,,HV,Dual
1.0474424,,,HV,Dual
1.46950768,,,HV,Dual
1.36396571,,,HV,Dual
1.29109521,,,HV,Dual
2.56012397,,,HV,Dual
1.48522466,,,HV,Dual
2.01338712,,,HV,Dual
1.1870648,,,HV,Dual
0.93561983,,,HV,Dual
1.54568786,,,HV,Dual
1.67485541,,,HV,Dual
0.90063659,,,HV,Dual
1.8374154,,,HV,Dual
2.01788946,,,HV,Dual
1.97948738,,,HV,Dual
1.27407243,,,HV,Dual
1.29135413,,,HV,Dual
1.72069193,,,HV,Dual
1.78642669,,,HV,Dual
1.47216467,,,HV,Dual
1.7990689,,,HV,Dual
2.10179676,,,HV,Dual
1.88701052,,,HV,Dual
1.54214329,,,HV,Dual
1.59761286,,,HV,Dual
1.57422983,,,HV,Dual
1.70342887,,,HV,Dual
2.23541064,,,HV,Dual
1.31800235,,,HV,Dual
2.29370756,,,HV,Dual
1.5759868,,,HV,Dual
2.89454581,,,HV,Dual
1.3092127,,,HV,Dual
1.66865079,,,HV,Dual
1.62265779,,,HV,Dual
1.09499928,,,HV,Dual
1.60611122,,,HV,Dual
1.19542584,,,HV,Dual
1.47330036,,,HV,Dual
1.55218344,,,HV,Dual
1.59909458,,,HV,Dual
2.16144199,,,HV,Dual
1.56584199,,,HV,Dual
1.19684231,,,HV,Dual
1.33866782,,,HV,Dual
2.1240992,,,HV,Dual
1.02370599,,,HV,Dual
2.29816283,,,HV,Dual
1.59772949,,,HV,Dual
1.90019282,,,HV,Dual
1.51272835,,,HV,Dual
1.52288322,,,HV,Dual
1.62678109,,,HV,Dual
1.29138146,,,HV,Dual
1.34474886,,,HV,Dual
1.87148478,,,HV,Dual
1.91664069,,,LV,Dual
1.45099283,,,LV,Dual
1.80616283,,,LV,Dual
1.73953297,,,LV,Dual
1.9635011,,,LV,Dual
1.90094881,,,LV,Dual
1.81680226,,,LV,Dual
1.94855825,,,LV,Dual
2.13700395,,,LV,Dual
1.71773618,,,LV,Dual
2.20901947,,,LV,Dual
1.81262141,,,LV,Dual
1.8269744,,,LV,Dual
1.69464925,,,LV,Dual
1.58894575,,,LV,Dual
2.05135666,,,LV,Dual
2.01938068,,,LV,Dual
2.784938,,,LV,Dual
1.22676419,,,LV,Dual
1.29275729,,,LV,Dual
1.81268016,,,LV,Dual
1.97529415,,,LV,Dual
1.32744409,,,LV,Dual
2.16549332,,,LV,Dual
1.54983269,,,LV,Dual
2.05244023,,,LV,Dual
2.5104437,,,LV,Dual
1.78467568,,,LV,Dual
4.63835105,,,LV,Dual
2.20307851,,,LV,Dual
1.58359666,,,LV,Dual
2.16066362,,,LV,Dual
2.08528682,,,LV,Dual
2.05099137,,,LV,Dual
2.18936061,,,LV,Dual
2.20111912,,,LV,Dual
2.28419758,,,LV,Dual
1.89888756,,,LV,Dual
1.62497532,,,LV,Dual
1.89286687,,,LV,Dual
2.01722485,,,LV,Dual
1.99191821,,,LV,Dual
2.72575173,,,LV,Dual
1.94240042,,,LV,Dual
2.14519224,,,LV,Dual
2.01919403,,,LV,Dual
1.48003483,,,LV,Dual
1.94403363,,,LV,Dual
2.01079826,,,LV,Dual
1.82946519,,,LV,Dual
1.68617176,,,LV,Dual
1.7933736,,,LV,Dual
1.60574797,,,LV,Dual
1.72638364,,,LV,Dual
1.43888927,,,LV,Dual
1.91964402,,,LV,Dual
1.83044827,,,LV,Dual
1.62812122,,,LV,Dual
1.79869447,,,LV,Dual
1.81161691,,,LV,Dual
0.99089284,,,LV,Dual
1.84985165,,,LV,Dual
1.83337376,,,LV,Dual
1.46103243,,,LV,Dual
1.6831353,,,LV,Dual
2.03305433,,,LV,Dual
1.26302827,,,LV,Dual
1.07453224,,,LV,Dual
1.73116086,,,LV,Dual
2.15281201,,,LV,Dual
2.21737173,,,LV,Dual
1.99562416,,,LV,Dual
1.41425954,,,LV,Dual
1.45475861,,,LV,Dual
1.94036771,,,LV,Dual
2.5019997,,,LV,Dual
1.67460844,,,LV,Dual
1.77521223,,,LV,Dual
1.15895088,,,LV,Dual
1.98690454,,,LV,Dual
3.08148551,,,LV,Dual
2.08010147,,,LV,Dual
2.03252,,,LV,Dual
1.914083,,,LV,Dual
1.42977564,,,LV,Dual
1.90321501,,,LV,Dual
2.25316173,,,LV,Dual
1.89089335,,,LV,Dual
1.73866147,,,LV,Dual
1.57986002,,,LV,Dual
1.9649535,,,LV,Dual
2.58383457,,,LV,Dual
1.77025259,,,LV,Dual
2.25994752,,,MV,Dual
1.67695347,,,MV,Dual
1.63415497,,,MV,Dual
1.34884943,,,MV,Dual
1.78668454,,,MV,Dual
1.65910505,,,MV,Dual
1.43861781,,,MV,Dual
1.76925174,,,MV,Dual
1.89527152,,,MV,Dual
1.57557593,,,MV,Dual
1.16694076,,,MV,Dual
1.88826557,,,MV,Dual
1.74253778,,,MV,Dual
1.15352286,,,MV,Dual
1.94614581,,,MV,Dual
1.85815903,,,MV,Dual
1.7335779,,,MV,Dual
1.67117483,,,MV,Dual
2.36235681,,,MV,Dual
1.41826125,,,MV,Dual
1.89416164,,,MV,Dual
1.90821276,,,MV,Dual
1.81904314,,,MV,Dual
1.53049958,,,MV,Dual
4.9999,,,MV,Dual
1.48617539,,,MV,Dual
2.40332938,,,MV,Dual
1.59375476,,,MV,Dual
1.7659454,,,MV,Dual
2.13011826,,,MV,Dual
2.12270284,,,MV,Dual
1.27554521,,,MV,Dual
1.80375609,,,MV,Dual
1.63222655,,,MV,Dual
1.78769963,,,MV,Dual
1.7231093,,,MV,Dual
1.73610632,,,MV,Dual
1.82305373,,,MV,Dual
2.0000661,,,MV,Dual
1.71768959,,,MV,Dual
2.08474285,,,MV,Dual
1.56668675,,,MV,Dual
2.09393322,,,MV,Dual
1.70166776,,,MV,Dual
1.59830639,,,MV,Dual
1.81543761,,,MV,Dual
1.94357671,,,MV,Dual
1.85778571,,,MV,Dual
1.85074748,,,MV,Dual
2.29590607,,,MV,Dual
1.71888174,,,MV,Dual
2.01496356,,,MV,Dual
1.57031504,,,MV,Dual
1.86174411,,,MV,Dual
1.55868484,,,MV,Dual
1.3502743,,,MV,Dual
2.08618066,,,MV,Dual
1.58736283,,,MV,Dual
1.36876864,,,MV,Dual
2.41407029,,,MV,Dual
1.75867215,,,MV,Dual
1.7738593,,,MV,Dual
1.87211588,,,MV,Dual
1.69493548,,,MV,Dual
1.81770039,,,MV,Dual
1.95784744,,,MV,Dual
1.78638455,,,MV,Dual
1.39567552,,,MV,Dual
2.15803523,,,MV,Dual
1.33093305,,,MV,Dual
4.96396191,,,MV,Dual
1.68565072,,,MV,Dual
1.61630644,,,MV,Dual
1.84617334,,,MV,Dual
1.81928788,,,MV,Dual
1.77755145,,,MV,Dual
1.44383849,,,MV,Dual
3.13618938,,,MV,Dual
2.14689039,,,MV,Dual
0.68934166,,,MV,Dual
1.60195083,,,MV,Dual
1.86581102,,,MV,Dual
1.78484129,,,MV,Dual
1.85483183,,,MV,Dual
2.30981871,,,MV,Dual
1.95563495,,,MV,Dual
1.73839306,,,MV,Dual
1.54413348,,,MV,Dual
2.4211397,,,MV,Dual
1.22084906,,,MV,Dual
1.6472149,,,MV,Dual
2.0150858,,,MV,Dual
1.03322872,,,MV,Dual
1.60073259,,,MV,Dual
1.69795922,,,MV,Dual
1.93368068,,,MV,Dual
2.02141482,,,MV,Dual
1.63900745,,,MV,Dual
1.84535439,,,MV,Dual
2.08287705,,,MV,Dual
1.17663912,,,HV,Gau
0.01217718,,,HV,Gau
0.14513537,,,HV,Gau
1.01864531,,,HV,Gau
0.75510565,,,HV,Gau
0.97831915,,,HV,Gau
1.01943198,,,HV,Gau
0.06477837,,,HV,Gau
0.11183663,,,HV,Gau
1.35713503,,,HV,Gau
0.09864975,,,HV,Gau
1.11192775,,,HV,Gau
1.72631905,,,HV,Gau
1.23235599,,,HV,Gau
1.15358661,,,HV,Gau
0.20644756,,,HV,Gau
0.00734089,,,HV,Gau
0.9912458,,,HV,Gau
0.10206657,,,HV,Gau
1.72227163,,,HV,Gau
1.25460311,,,HV,Gau
0.88211194,,,HV,Gau
1.52017574,,,HV,Gau
0.12550721,,,HV,Gau
1.17188693,,,HV,Gau
1.27829389,,,HV,Gau
0.11341907,,,HV,Gau
1.6081934,,,HV,Gau
0.7761192,,,HV,Gau
1.43311316,,,HV,Gau
1.44436837,,,HV,Gau
1.13388838,,,HV,Gau
1.09062576,,,HV,Gau
0.94465324,,,HV,Gau
1.36994426,,,HV,Gau
